Name,gene,Locus,product,protein_id,MUC5BMucinvsMedia_pvals,MUC5BMucinvsMedia_pfdr,MUC5BMucinvsMedia_l2fc,MUC5BGlycanvsMedia_pvals,MUC5BGlycanvsMedia_pfdr,MUC5BGlycanvsMedia_l2fc,MUC5ACGlycanvsMedia_pvals,MUC5ACGlycanvsMedia_pfdr,MUC5ACGlycanvsMedia_l2fc
NP_720807.1,,SMU_355,CMP-binding factor,NP_720807.1,0.18919492984097303,0.25042761321518,-0.894436591800133,0.00754180177080572,0.00796033926131918,-2.7960081576014,0.156167691348069,0.16264354457781302,-2.2553249885181903
NP_720808.1,purR,SMU_356,pur operon repressor,NP_720808.1,0.945721751224689,0.954491968392152,-0.463159434780909,0.0165320621205002,0.0173374248897537,-1.10899884057607,0.0924642226801935,0.0973857055002683,-0.8614086038249549
NP_720809.1,,SMU_357,30S ribosomal protein S12,NP_720809.1,0.0286301243722092,0.0732143051716301,0.0017801549785803601,8.461038250352909e-20,4.84654208550917e-19,0.0844601565187845,7.29395171271427e-13,2.40148763112727e-12,0.0177706221483696
NP_720810.1,,SMU_358,30S ribosomal protein S7,NP_720810.1,0.0251944207855176,0.0676107812586699,0.0199440209086035,2.90839009954631e-19,1.53159575403527e-18,0.102820879400215,7.31849268155867e-10,1.59299190701927e-09,-0.276741664139323
NP_720811.1,,SMU_359,elongation factor G,NP_720811.1,0.0937194081772129,0.155326836395228,0.0441015756532411,1.58947285240915e-10,2.6056713957067097e-10,0.0968748156754786,8.706084551667969e-13,2.82839463295482e-12,0.5116081995515179
NP_720812.1,gapC,SMU_360,extracellular glyceraldehyde-3-phosphate dehydrogenase,NP_720812.1,0.0987038480401423,0.16099986537105598,0.0109880639131491,6.05444161082536e-15,1.64502789398154e-14,0.26251319351060504,4.45380293390558e-08,7.76936771818436e-08,-0.199358860214964
NP_720813.1,pgk,SMU_361,phosphoglycerate kinase,NP_720813.1,0.11847852358152801,0.18161144577168498,0.00317816717123097,1.43266126096027e-27,2.9542983265485897e-26,0.336032263840148,1.5325940512555599e-15,7.23458252146904e-15,0.17423857863047398
NP_720814.1,,SMU_362,hypothetical protein,NP_720814.1,0.07332052125319201,0.13361386152093302,-0.13005497256083398,2.4869196328296297e-15,7.27145606076604e-15,-0.0990667158650739,3.0194947968802e-17,1.84273841342315e-16,0.522986175111947
NP_720815.1,glnR,SMU_363,transcriptional regulator%3B glutamine synthetase repressor,NP_720815.1,0.0127550730008066,0.0461018228940594,0.0411152782916651,1.6546522273581697e-19,9.0797302896209e-19,0.27184038660829196,5.87714984295656e-07,9.101451812135879e-07,0.52536517280467
NP_720816.1,glnA,SMU_364,glutamate--ammonia ligase,NP_720816.1,0.0882128864310514,0.149302258907522,0.175802123868782,5.70833262560762e-12,1.09848954946614e-11,0.37992145933712296,2.41621068985799e-07,3.89897589903773e-07,0.14011151865596203
NP_720817.1,gltA,SMU_365,glutamate synthase,NP_720817.1,0.0844248183445055,0.14577640565822597,0.23206091323586397,2.1747031086170102e-10,3.51795490485609e-10,0.36468189851046295,6.267486223971829e-09,1.20965571554294e-08,0.395582926448452
NP_720818.1,gltB,SMU_366,glutamate synthase,NP_720818.1,0.00466621650233699,0.0261174803659376,0.157271486420254,1.7660754346689899e-19,9.55729772518383e-19,0.33534758931146996,1.88234323396175e-12,5.8346683470428205e-12,0.276957224870172
NP_720819.1,,SMU_367,hypothetical protein,NP_720819.1,0.00581313122303104,0.0295790235478385,0.155881202929697,3.43789994503307e-27,6.53868542943669e-26,0.438102413855717,4.59768107711403e-22,5.96480611262675e-21,0.517164188793606
NP_720820.1,,SMU_368c,hypothetical protein,NP_720820.1,0.256465438600511,0.314599745910082,0.0146714308136049,1.43772695482852e-06,1.71947930678209e-06,0.0190305862471914,0.0006432695798650731,0.00074040253052625,-0.31500163980510804
NP_720821.1,,SMU_369c,hypothetical protein,NP_720821.1,0.0198713943796544,0.0589819114996106,0.0225635925279262,4.92944231957478e-17,1.8220334913296201e-16,0.0363097554759499,1.34722289228665e-11,3.72243955710796e-11,0.0839580664013597
NP_720822.1,,SMU_370,ABC transporter ATP-binding protein,NP_720822.1,0.36140007964937104,0.41281793354700796,-0.255732145056078,6.480996736051249e-08,8.30907893057879e-08,-0.569838010685094,5.83007305723022e-05,7.33062459506675e-05,-0.625073327163633
NP_720823.1,,SMU_371,hypothetical protein,NP_720823.1,0.192049778848258,0.253009762450395,-0.16639294753713096,3.58303228945917e-10,5.68813634931159e-10,-0.48112223994647396,3.21815264368572e-07,5.121333086092871e-07,-0.33866320774854
NP_720824.1,,SMU_372,hypothetical protein,NP_720824.1,0.103702510189447,0.165839361192757,-0.154772973075582,5.54080340892117e-12,1.06940235251986e-11,-0.40788131526800697,7.17021005595933e-10,1.56419170374436e-09,-0.284816106664688
NP_720825.1,,SMU_373,hypothetical protein,NP_720825.1,0.26619672725293203,0.323699186026377,-0.233104301730177,4.07414702233898e-11,7.15807535135611e-11,-0.422298806505323,1.40832780595014e-06,2.09963026777497e-06,-0.47030071088646397
NP_720826.1,,SMU_374,oxidoreductase,NP_720826.1,0.0571923646824268,0.11340065021546,-0.0295684846940677,3.4168401951354703e-12,6.727226072633559e-12,-0.15732613746668,4.67444214122237e-10,1.04893839114028e-09,-0.00479005637350219
NP_720827.1,,SMU_375,hypothetical protein,NP_720827.1,0.0117813080712499,0.0445587478029844,0.00618783055142077,1.0777673657357698e-15,3.28870135432456e-15,-0.15810888531117198,6.772809592734771e-13,2.2412050662445e-12,0.0593659842090429
NP_720828.1,,SMU_376,aminotransferase,NP_720828.1,0.0916161478406677,0.152745560527547,-0.12357207524288699,3.3556154443334e-13,7.3695635150775e-13,-0.22947898709822603,1.0227365032131097e-09,2.1862119551003798e-09,0.017573777743376
NP_720829.1,,SMU_378,hypothetical protein,NP_720829.1,0.0634546054883626,0.12050577309659598,-0.0752700158421463,6.83878540712983e-08,8.762054030456081e-08,-0.40096597127986106,3.75539481798301e-08,6.6158439284431e-08,-0.133919054337906
NP_720830.1,,SMU_379,hypothetical protein,NP_720830.1,0.11315610091834198,0.176993831706263,-0.126236753307489,1.24568614367249e-11,2.3129879268004198e-11,-0.391501271260091,2.66512922676985e-18,1.93369931675635e-17,0.48657725871407004
NP_720831.1,,SMU_381c,hypothetical protein,NP_720831.1,0.015750366804154,0.0513054999864163,-0.00534023274232223,2.15076168422396e-18,9.75310680415448e-18,0.17876098259198997,6.0387651641418395e-09,1.1724421166059299e-08,-0.0409132601457831
NP_720832.1,,SMU_382c,oxidoreductase,NP_720832.1,0.22418122755848396,0.284437192219605,-0.223283508659183,6.65281755071685e-32,2.3272981396168398e-30,0.7800804644601379,1.14316969867575e-19,9.99763142725802e-19,0.41711603244446205
NP_720833.1,,SMU_383c,reductase,NP_720833.1,0.19181919232037897,0.252876041558293,-0.17985079495983605,3.79046473511806e-29,9.769563547561538e-28,0.7417443265271351,3.4995735697425e-17,2.09653352389161e-16,0.310368249996266
NP_720834.1,,SMU_384,hypothetical protein,NP_720834.1,0.0673255932459532,0.125786681870589,-0.0813524511381521,7.234788349486541e-14,1.7326345203721398e-13,-0.10360509834647,2.35315916830507e-14,9.256704439175979e-14,0.170503697868315
NP_720835.1,,SMU_385,glycoprotein endopeptidase,NP_720835.1,0.0381778974427231,0.0879888248121113,0.0044839970045461395,5.688016989695561e-10,8.871676180584081e-10,0.0630276451959127,5.2729756610486104e-08,9.15196620842685e-08,0.127682702644849
NP_720836.1,,SMU_386,ribosomal-protein-alanine acetyltransferase,NP_720836.1,0.0485872042519459,0.10234659476297,0.0123624936059182,1.32850857437849e-16,4.606280172048611e-16,0.0512087220198152,9.3257818661302e-13,3.02470309201143e-12,-0.0075753185402022295
NP_720837.1,,SMU_387,UGMP family protein,NP_720837.1,0.00199096208910882,0.0157110332690161,-0.0278195932641146,1.9762313768304603e-11,3.57803813975128e-11,0.0770188684382845,1.9703349131085198e-08,3.58059934580667e-08,0.142959142518859
NP_720838.1,,SMU_388,branched-chain amino acid ABC transporter permease,NP_720838.1,0.0526357315260605,0.108073070907623,0.0382917430203758,3.7524746859319496e-21,2.6348021181866297e-20,0.0449956528601729,1.9964606581352896e-27,6.30817166014037e-26,0.427200543924685
NP_720839.1,,SMU_389,hypothetical protein,NP_720839.1,0.0219335608159923,0.0621821210398393,-0.0195224873641116,1.97855620618258e-16,6.63400864257596e-16,0.0732409477575543,1.31907997290147e-12,4.1746004312019e-12,-0.0998437526087228
NP_720840.1,,SMU_390,hypothetical protein,NP_720840.1,0.165704924062822,0.22846917645597603,-0.0495718459184862,1.01291624416738e-08,1.3877992112090702e-08,-0.21389234291755102,3.07031264196879e-06,4.39032296760355e-06,0.0685926946837338
NP_720841.1,,SMU_391c,hypothetical protein,NP_720841.1,0.0769925119570072,0.137116664476161,-0.0669928688981294,6.10266222674882e-27,1.14953031751932e-25,0.38687717111419395,1.97667618423947e-12,6.1077423421532e-12,-0.115390998807749
NP_720842.1,,SMU_392c,hypothetical protein,NP_720842.1,0.0852170589368971,0.146103622732604,-0.0753395580226397,2.62629307077887e-15,7.65611328222591e-15,-0.15230656878823098,8.70299334340009e-12,2.4780761569361603e-11,-0.15863029815526
NP_720843.1,,SMU_393,hypothetical protein,NP_720843.1,0.000741216884417307,0.00919015111755382,0.0726143616034679,9.756629403393379e-27,1.7535079817658402e-25,0.21688503583855898,1.4059379079148e-26,3.82532272445151e-25,0.0675494838292945
NP_720844.1,,SMU_394c,hypothetical protein,NP_720844.1,0.08667131053219099,0.147239214228452,0.0462059049175909,9.6896067501175e-16,2.9892818304693198e-15,0.12285461638747198,7.072889611908871e-11,1.77410893082324e-10,-0.20269841535091102
NP_720845.1,pepX,SMU_395,x-prolyl-dipeptidyl aminopeptidase,NP_720845.1,0.06890877913340801,0.127833615835555,-0.0240719531563724,1.29224211913032e-18,6.15937302038031e-18,0.0802248740195651,1.4354206486882e-18,1.0815342503000699e-17,-0.118840829231514
NP_720846.1,glpF,SMU_396,glycerol uptake facilitator protein,NP_720846.1,0.10268134020011699,0.164978946753886,0.126582917051613,4.39558544591658e-11,7.68834990049159e-11,0.538808780912247,1.10614277798793e-07,1.8457697632694603e-07,0.530089053465906
NP_720847.1,,SMU_399,hypothetical protein,NP_720847.1,0.343703030311015,0.39630031570293,-0.329042346740902,1.5173642195106097e-17,6.06636021636997e-17,-0.38052614159882003,6.82938812119641e-09,1.3129314356647501e-08,-0.46506006445807
NP_720848.1,,SMU_400,secreted esterase,NP_720848.1,0.5885374766588439,0.629336744964342,-0.37205749090248896,3.2902371894439697e-09,4.704799017606379e-09,-0.46360667582772397,0.00047166445422319405,0.000548688043838026,-0.880043033408027
NP_720849.1,,SMU_401c,hypothetical protein,NP_720849.1,0.396870151491372,0.44630805210769103,-0.354116828140146,2.65314874483238e-19,1.40854156941101e-18,-0.529672281335559,1.26002550393229e-05,1.71773831746928e-05,-0.8767280835709621
NP_720850.1,pfl,SMU_402,pyruvate formate-lyase,NP_720850.1,0.408741122948836,0.457295179815402,-0.0928936332876989,6.41199019548427e-07,7.80191850494018e-07,-0.41606255123671293,0.00466145848602928,0.0051273426019828,-0.646053363509838
NP_720851.1,,SMU_403,DNA polymerase IV,NP_720851.1,0.0784766079644227,0.138415790750353,-0.141245782302351,2.43416284526427e-13,5.4311218836819e-13,-0.18851962843250503,3.6987519620755e-11,9.648275757264841e-11,-0.232795835640182
NP_720852.1,,SMU_404c,hypothetical protein,NP_720852.1,0.0146130881109504,0.0498728913054911,0.00552852533632941,7.9305295344984e-17,2.8350195908909394e-16,0.0298393858193523,5.45356748726185e-16,2.7184576863984698e-15,0.52242278554134
NP_720853.1,,SMU_405c,transcriptional regulator,NP_720853.1,0.0204042515321316,0.0599279291625873,0.036299728011367,7.712695832203809e-15,2.0697494705873003e-14,0.0164872459297608,4.2122683616521205e-11,1.09151239688843e-10,-0.0478336659151014
NP_720854.1,,SMU_406c,hypothetical protein,NP_720854.1,0.238509266127008,0.297454722693514,-0.0730139933303987,1.3300872039481499e-12,2.74277982372045e-12,-0.0847782258428739,8.24836790312754e-12,2.3658203107213602e-11,-0.0280640332786006
NP_720855.1,,SMU_407,hypothetical protein,NP_720855.1,0.00877045135935324,0.0374050965658964,0.0319552203655579,4.75469947917917e-15,1.3137455965743299e-14,-0.19352868141193,2.72535698997926e-19,2.30128204455576e-18,0.522853926642228
NP_720856.1,,SMU_408,permease,NP_720856.1,0.19498732484906603,0.255163773800482,0.0218687935155908,6.03996687316343e-09,8.43958281350011e-09,0.0995383910848035,1.6466793088059602e-05,2.20495199313115e-05,0.165272555229926
NP_720857.1,,SMU_409,hypothetical protein,NP_720857.1,0.0160173338066103,0.0517541546641635,-0.0252301467650502,5.21612847949686e-26,8.30763877344256e-25,0.128390092674549,2.14234919369181e-11,5.77285016567023e-11,-0.0472747148499568
NP_720858.1,brpA,SMU_410,transcriptional regulator,NP_720858.1,0.0887674036770117,0.149909779140746,0.0654139583342422,1.0600310615274699e-07,1.33629398296803e-07,0.12330666265736301,1.35065021959471e-10,3.26254473512458e-10,-0.149657224246916
NP_720859.1,,SMU_411c,hypothetical protein,NP_720859.1,0.0966684257579166,0.15873717188579903,-0.10256491031481599,4.59961223369032e-08,5.96336225400354e-08,0.0743774556054736,8.33430780105633e-06,1.15629667013239e-05,0.108239288712888
NP_720860.1,,SMU_412c,cell-cycle regulation protein,NP_720860.1,0.19157523181703,0.252724497730344,-0.0192405575532487,1.3900409392583e-15,4.18936953847232e-15,0.056366803833075,4.5653506002403404e-07,7.131995076452009e-07,-0.0169983590244257
NP_720861.1,,SMU_413,ABC transporter ATP-binding protein,NP_720861.1,0.00108829819509104,0.0115868269792574,0.0955841639978857,1.25033043981393e-15,3.7799341536967504e-15,0.0375892114429458,2.784590238841e-14,1.08449548268181e-13,0.011745467209607
NP_720862.1,,SMU_414,ABC transporter permease,NP_720862.1,0.00341592472858484,0.0216205745848205,0.0433553255251502,1.23103031868404e-22,1.09033728299685e-21,-0.0337101776210144,2.01619507956709e-20,1.96503789098106e-19,0.13568946128276502
NP_720863.1,,SMU_415,hypothetical protein,NP_720863.1,0.0131064576891323,0.0465819737707108,0.0524176515701965,9.58317225249492e-14,2.2564224089708604e-13,0.0695606310230268,3.28000183687467e-09,6.549973087092231e-09,-0.13856422483907802
NP_720864.1,,SMU_416,tRNA (guanine-N(7)-)-methyltransferase,NP_720864.1,5.0157479974224104e-05,0.0014887652010531099,0.0686554098170364,4.42046203770155e-19,2.28487734349798e-18,0.0908829464391062,3.31120080774878e-18,2.35877904813813e-17,-0.167960577130263
NP_720865.1,,SMU_417,ribosome maturation protein RimP,NP_720865.1,1.5344902342933803e-05,0.000699085202088541,0.162659532924388,1.4468280358521698e-25,2.06885848338278e-24,0.0767579074391024,1.0694258663335e-23,1.74583772678944e-22,0.12546371349016303
NP_720866.1,nusA,SMU_418,transcription elongation factor NusA,NP_720866.1,0.10231170895125,0.164640274740198,0.227282999596032,2.92188986115841e-07,3.61134526057371e-07,0.12023507630846199,1.05955979819446e-05,1.4586631375003199e-05,0.31111737954042495
NP_720867.1,,SMU_419,hypothetical protein,NP_720867.1,7.944252036918459e-07,9.15458220019015e-05,0.191652128778731,9.69517244847475e-11,1.63028693790232e-10,0.120096828076261,3.941494934599009e-36,4.28966032048859e-34,0.970106140808623
NP_720868.1,,SMU_420,hypothetical protein,NP_720868.1,0.000142212495040612,0.0031876310122034898,0.296769760288627,6.948255829788459e-19,3.45472923110548e-18,0.152387333828385,7.1728788356021395e-28,2.5092267212401e-26,0.6901330678486609
NP_720869.1,,SMU_421,translation initiation factor IF-2,NP_720869.1,0.00689372898532325,0.0329905770254633,0.10098987788464399,1.0083890674649999e-19,5.7258961830839e-19,0.11407601923049901,1.19930483755767e-14,4.8946628682822503e-14,0.25504930962706196
NP_720870.1,,SMU_422,ribosome-binding factor A,NP_720870.1,0.0179880613595657,0.0556692135914521,0.128013651824936,7.042404583620158e-23,6.4770284409915e-22,0.10474723075631599,4.27474273312987e-37,5.23388813387588e-35,0.873945844911839
NP_720871.1,,SMU_423,hypothetical protein,NP_720871.1,0.5363537712033271,0.580506650711225,-0.59696974146274,0.0014159816343631401,0.00151249074248494,-2.34760920616402,0.090210706766176,0.0950633537143297,-2.2788180757924597
NP_720872.1,copY,SMU_424,negative transcriptional regulator%2C CopY,NP_720872.1,0.9632801176844399,0.970213753492966,-0.41661823231383205,1.2225308276539e-11,2.2743949585697898e-11,-0.11524060676554901,0.00012078606643928,0.000147334934093742,-0.525897530477365
NP_720873.1,copA,SMU_426,copper-transporting ATPase,NP_720873.1,0.8029392174360329,0.8278725931353629,-0.38811330842261604,0.000463909861539645,0.000502654545772215,-0.151815991430054,0.00333888622021073,0.0036808543080432297,-0.535836061676442
NP_720874.1,copZ,SMU_427,copper chaperone,NP_720874.1,0.91760909959166,0.932363187811236,-0.435516047382494,1.7263897238076298e-13,3.94172199177057e-13,-0.159507249150488,0.000124428624010136,0.000151495136380272,-0.735594026149874
NP_720875.1,,SMU_428,hypothetical protein,NP_720875.1,0.0245664971074137,0.0668413442130882,-0.0768988194471504,2.37915064533456e-24,2.8593595792701893e-23,-0.0674799987830369,2.71157111797128e-11,7.207554708420279e-11,-0.304011863892424
NP_720876.1,,SMU_429c,hypothetical protein,NP_720876.1,0.00489158396859887,0.0269158928929975,0.150239461690783,1.63475156357308e-20,1.0465615402090399e-19,0.100511063095728,3.6028416651369e-10,8.254931955559271e-10,0.0190131216091527
NP_720877.1,,SMU_431,ABC transporter ATP-binding protein,NP_720877.1,0.00383225578875356,0.022919653400835,0.21384968387318998,1.29473302912676e-10,2.13617851048033e-10,-0.0728706616304013,1.6487194600179402e-05,2.20608471875146e-05,-0.28203543992688296
NP_720878.1,,SMU_432,ABC transporter,NP_720878.1,0.0269111074554494,0.0705741091100741,0.0814216192887293,2.0471279527952e-11,3.6995605715182604e-11,-0.0274413161574855,4.64954286519267e-09,9.14503461135787e-09,0.250906108788034
NP_720879.1,,SMU_433,transcriptional regulator,NP_720879.1,0.0089048117993858,0.0378406210737457,0.0282292410670608,1.16865900648636e-20,7.656866199688219e-20,0.0325478938187487,1.59757400111961e-05,2.14359415629679e-05,-0.45974190688714006
NP_720880.1,,SMU_434,hypothetical protein,NP_720880.1,0.00900179929819294,0.0379237093014193,0.0316611606032769,4.1030013239209496e-30,1.18202641081781e-28,-0.000255560772556729,9.745123507448189e-12,2.7468628706605803e-11,-0.123534639990228
NP_720881.1,,SMU_435,N-acetylglucosamine-6-phosphate deacetylase,NP_720881.1,0.0784676123188473,0.138415790750353,0.0531506560971799,3.20105000936466e-17,1.22717357501866e-16,0.35240788901908504,1.36190959635282e-05,1.84381037147905e-05,0.0154308744641274
NP_720882.1,,SMU_436c,transposase%2C ISSmu1,NP_720882.1,0.0305031812307034,0.0765118207822636,0.057696011846794,1.13499218397752e-12,2.3653720089489e-12,-0.0892811776067428,3.53543611852763e-10,8.10997582692696e-10,0.0627700454237101
NP_720883.1,,SMU_438c,(R)-2-hydroxyglutaryl-CoA dehydratase activator-like protein,NP_720883.1,0.26068681935067395,0.31809354090555503,-0.11402417587862501,6.1988407743761896e-58,7.5897056731268485e-56,1.4440080515250702,0.0011913335783063199,0.00135059171290629,-0.34098774631991496
NP_720884.1,,SMU_439,transcriptional regulator,NP_720884.1,0.8902948825718091,0.90695779271385,-0.45075026453954803,4.42731031092103e-11,7.73693211337582e-11,-0.5910167365043871,6.28290994323105e-05,7.879782700889641e-05,-0.849667141317452
NP_720885.1,,SMU_440,hypothetical protein,NP_720885.1,0.241437816163115,0.29973173755611,-0.240831696495047,1.6933548442641397e-16,5.739242456597671e-16,0.17363372441980301,6.50703747220313e-11,1.6384686899802e-10,-0.297407443800051
NP_720886.1,,SMU_441,transcriptional regulator,NP_720886.1,0.12549371651791802,0.18876227891516,-0.149604527332483,3.84052626831668e-15,1.08097571259086e-14,0.0555609313830806,4.57257005679879e-07,7.13758146714648e-07,-0.39992795974883505
NP_720887.1,,SMU_442,hypothetical protein,NP_720887.1,0.254424852752157,0.31268399406617,-0.222585411115621,8.296010957214449e-17,2.95488826639693e-16,0.134393161149664,1.96442519158836e-07,3.19626989229368e-07,-0.19374417784199105
NP_720888.1,,SMU_444,hypothetical protein,NP_720888.1,0.16479861889808803,0.22815582644618698,-0.10951903273052101,4.513997221591471e-15,1.25788343628701e-14,0.14201533685630802,4.6650090537683e-15,2.02633098366566e-14,0.502936089654517
NP_720889.1,sygA,SMU_445,glycyl-tRNA synthetase subunit alpha,NP_720889.1,0.00838137731741765,0.0367318079749915,-0.0250966974699138,1.57427661210081e-22,1.3706701702691098e-21,0.186398184836263,1.05634524718987e-17,6.897934464149848e-17,0.31841313554259604
NP_720890.1,sygB,SMU_446,glycyl-tRNA synthetase subunit beta,NP_720890.1,0.00875333280132401,0.0374050965658964,0.142931193215326,1.7988956956939602e-05,2.0536344218324398e-05,0.29349133315846004,2.30635395598837e-05,3.0445737195291198e-05,0.24732258474994198
NP_720891.1,,SMU_447,hypothetical protein,NP_720891.1,0.0345730776697553,0.0822250152384186,0.14343607484195098,2.7238796557861397e-13,6.049977602817521e-13,0.21941210898723104,4.145708993740379e-19,3.3980936898482898e-18,0.44503370057188796
NP_720892.1,,SMU_448,hypothetical protein,NP_720892.1,3.0058636583858898e-05,0.0011110352654298,0.16578564881178198,5.508129996698649e-29,1.3488033329415801e-27,0.264742713035578,2.4753975632021396e-29,1.0776230725139999e-27,0.430320321338087
NP_720893.1,proB,SMU_449,gamma-glutamyl kinase,NP_720893.1,0.0073546484426409405,0.0340608895960605,0.0376682310649179,4.9517853045991e-09,6.963781343653721e-09,-0.0519951196192202,1.1513282005087603e-16,6.44414841370474e-16,0.172729784721237
NP_720894.1,proA,SMU_450,gamma-glutamyl phosphate reductase,NP_720894.1,0.0213019891747816,0.0613685246961722,0.0341226891385119,1.31906287038605e-14,3.46851565514936e-14,-0.00458931706881472,3.00833285351165e-11,7.942485256104209e-11,-0.0182066093165135
NP_720895.1,,SMU_451,hypothetical protein,NP_720895.1,0.0103319677810556,0.0413067854756895,0.0662061393791427,9.76754536060181e-16,2.99915695320046e-15,-0.13091928133992098,6.29783480070151e-13,2.10300234594979e-12,0.358755842778433
NP_720896.1,,SMU_453,16S rRNA m(4)C1402 methyltransferase,NP_720896.1,0.0179120234880922,0.055609594315645994,0.0066415880021954,1.01304383462429e-08,1.3877992112090702e-08,-0.009906659033990309,0.000154727325751852,0.000186990025384256,-0.0248690784014303
NP_720897.1,ftsL,SMU_454,cell division protein,NP_720897.1,0.0106722063594201,0.0417150690873251,0.0628933357930001,2.97324256560763e-15,8.60351873858988e-15,-0.0928006086060713,1.3954010285005499e-05,1.8878388223981897e-05,-0.40959722805674204
NP_720898.1,pbp2x,SMU_455,penicillin-binding protein 2X,NP_720898.1,0.25932866698678,0.317119137719789,0.0646144637324736,2.54612698743133e-06,3.01199442534902e-06,-0.00265624294462726,0.000158911634545088,0.000191456268188086,0.0014486818420332802
NP_720899.1,mraY,SMU_456,phospho-N-acetylmuramoyl-pentapeptide-transferase,NP_720899.1,0.10103322723294199,0.16316907844133,0.0166657132216301,1.0710980794264e-17,4.371419036659e-17,-0.0175995336667779,1.29183575588308e-05,1.75499739651523e-05,0.24780306900678895
NP_720900.1,,SMU_457,hypothetical protein,NP_720900.1,0.0940085099052597,0.155411536628189,0.0244524712489957,7.23459333689705e-10,1.1089646593882101e-09,-0.0532001484579026,1.2711599022964098e-08,2.3761471837773502e-08,0.716255232039227
NP_720901.1,,SMU_458,ATP-dependent RNA helicase,NP_720901.1,0.00166891714624851,0.0145307052866704,0.0508891709304587,1.84830009906675e-24,2.24895645594519e-23,-0.00373756017472157,3.0966060129680496e-23,4.66634706108032e-22,0.12248108758512899
NP_720902.1,,SMU_459,ABC transporter amino acid binding protein,NP_720902.1,0.008487878071727871,0.0369323788004834,-0.0539171900144101,4.17193641358276e-18,1.82022793634936e-17,-0.239368109905832,0.0026490894193612,0.00293527498446188,-1.06304732967308
NP_720903.1,,SMU_460,amino acid ABC transporter permease,NP_720903.1,0.00427647691299331,0.0245677955206859,-0.0979095173383367,9.013699267302711e-20,5.133092111815699e-19,-0.19901445659038502,0.00125757173748815,0.00142157128317327,-0.8270892431002629
NP_720904.1,,SMU_461,amino acid ABC transporter ATP-binding protein,NP_720904.1,0.0314630910114739,0.0783179101543551,0.0287333901768113,1.12776883152189e-10,1.87546616379574e-10,-0.14753731112118001,0.000692849193308001,0.0007960654367685481,-1.1352370096062498
NP_720905.1,,SMU_462,hypothetical protein,NP_720905.1,0.572538384723455,0.613568214263265,-0.36880839799988896,5.58717358520325e-12,1.0772906548635e-11,-0.248826876883359,3.26418892538472e-14,1.25629589485828e-13,0.843718943016201
NP_720906.1,trxB,SMU_463,thioredoxin reductase,NP_720906.1,0.174071165484831,0.2364341153888,-0.0335419558613302,9.31619609815835e-08,1.1804934124380501e-07,0.0174112433833151,3.38201504015413e-05,4.37896065014008e-05,0.29478983801836894
NP_720907.1,,SMU_464,nicotinate phosphoribosyltransferase,NP_720907.1,0.21566397513138802,0.276802085982656,0.0514008263083758,9.590968067726508e-15,2.54934958543775e-14,0.16760246204217003,1.05086858623721e-15,5.05811194210983e-15,0.298275583265609
NP_720908.1,nadE,SMU_465,NAD synthetase,NP_720908.1,0.00675868889760625,0.0326115062817996,0.152551032491428,3.68733263143136e-12,7.24522028583153e-12,0.23760898429433897,4.82837447459614e-09,9.477741077889609e-09,0.201511495793778
NP_720909.1,pepC,SMU_466,cysteine aminopeptidase,NP_720909.1,0.169383079683147,0.23171889182910896,0.17068231006885598,2.22765968157551e-19,1.18909681640502e-18,0.306416516837026,2.47778219075581e-07,3.98847601617964e-07,0.166439096339485
NP_720910.1,pbp1a,SMU_467,penicillin-binding protein 1a%3B membrane carboxypeptidase,NP_720910.1,0.124049935621658,0.187366093972882,0.0813647939446623,3.5338483112483704e-11,6.23017905858887e-11,0.12639312282742401,1.0408774361567699e-05,1.43395140466323e-05,-0.13339923775516901
NP_720911.1,recU,SMU_469,Holliday junction-specific endonuclease,NP_720911.1,0.09077772270908302,0.152254759235525,0.0176188412826578,7.39556950938562e-13,1.57135799011783e-12,-0.0387181642215119,1.18540063179681e-05,1.61713080619077e-05,0.17958246512779802
NP_720912.1,,SMU_470,hypothetical protein,NP_720912.1,0.195434996208635,0.25545636090631796,-0.21281816814991397,1.54267366138235e-06,1.8438668106455299e-06,-0.695049154056806,1.6969638862542498e-05,2.2630035760191102e-05,-0.503030842614532
NP_720913.1,,SMU_471,hypothetical protein,NP_720913.1,0.0153407811547031,0.0509960773771933,-0.0415858161275091,2.08671516241161e-23,2.11806994982609e-22,0.0017229922430783901,5.2513558692361695e-17,3.05264277383788e-16,0.343172208047121
NP_720914.1,,SMU_472,N-6 adenine-specific DNA methylase,NP_720914.1,0.0172777434815216,0.0543314205076965,0.118480943568443,4.03941241654963e-10,6.38162010001672e-10,-0.0208885810834209,8.129054561506321e-08,1.37996688786749e-07,0.409033959709524
NP_720915.1,,SMU_473,hypothetical protein,NP_720915.1,0.0412138444861246,0.0920381110369305,0.0342510317702082,1.32250333055409e-05,1.5213059451294599e-05,-0.0228591015322345,9.990842960051759e-05,0.000122785830355969,0.0071609448818784095
NP_720916.1,luxS,SMU_474,S-ribosylhomocysteinase,NP_720916.1,0.11843769933691699,0.18161144577168498,0.0368314400393963,2.39711546671675e-20,1.4955252227064098e-19,0.27523464248899,1.3149446293404e-11,3.6486919672490794e-11,0.138158296694609
NP_720917.1,,SMU_475,hypothetical protein,NP_720917.1,0.10366167262264099,0.165839361192757,0.0555206841114669,2.9161227890547e-20,1.7964416804270898e-19,0.23354793626021697,7.542421527794741e-13,2.47497550635677e-12,0.217557243765186
